,State_Raw,Country,Lat,Long,Date,Confirmed,Death,Recovered,State
14511,,Lebanon,33.8547,35.8623,3/16/2020,110,3,1,Zahlé
14512,,Liberia,6.4281,-9.4295,3/16/2020,1,0,0,Monrovia
14513,,Liechtenstein,47.14,9.55,3/16/2020,4,0,0,Vaduz
14514,,Lithuania,55.1694,23.8813,3/16/2020,17,0,1,Vilnius
14515,,Luxembourg,49.8153,6.1296,3/16/2020,77,1,0,Luxembourg
14516,,Madagascar,-18.7669,46.8691,3/16/2020,0,0,0,Miarinarivo
14517,,Malaysia,2.5,112.5,3/16/2020,566,0,42,Sarawak
14518,,Maldives,3.2028,73.2207,3/16/2020,13,0,0,Malé
14519,,Malta,35.9375,14.3754,3/16/2020,30,0,2,Mgarr
14520,,Mauritania,21.0079,10.9408,3/16/2020,1,0,0,Arlit
14521,,Mauritius,-20.2,57.5,3/16/2020,0,0,0,Port Louis
14522,,Mexico,23.6345,-102.5528,3/16/2020,82,0,4,Zacatecas
14523,,Moldova,47.4116,28.3699,3/16/2020,23,0,0,Chisinau
14524,,Monaco,43.7333,7.4167,3/16/2020,7,0,0,Monaco
14525,,Mongolia,46.8625,103.8467,3/16/2020,1,0,0,Burd
14526,,Montenegro,42.5,19.3,3/16/2020,0,0,0,E80
14527,,Morocco,31.7917,-7.0926,3/16/2020,29,1,1,Rabat
14528,,Namibia,-22.9576,18.4904,3/16/2020,2,0,0,Windhoek
14529,,Nepal,28.1667,84.25,3/16/2020,1,0,1,Kathmandu
14530,Aruba,Netherlands,12.5186,-70.0358,3/16/2020,2,0,0,Aruba
14531,Curacao,Netherlands,12.1696,-68.99,3/16/2020,1,0,0,Curacao
14532,Sint Maarten,Netherlands,18.0425,-63.0548,3/16/2020,0,0,0,Sint Maarten
14533,,Netherlands,52.1326,5.2913,3/16/2020,1413,24,0,Amsterdam
14534,,New Zealand,-40.9006,174.886,3/16/2020,8,0,0,Wellington
14535,,Nicaragua,12.8654,-85.2072,3/16/2020,0,0,0,Matagalpa
14536,,Niger,17.6078,8.0817,3/16/2020,0,0,0,Tchirozerine
14537,,Nigeria,9.082,8.6753,3/16/2020,2,0,0,Abuja
14538,,North Macedonia,41.6086,21.7453,3/16/2020,18,0,1,Vojnica
14539,,Norway,60.472,8.4689,3/16/2020,1333,3,1,Hol
14540,,Oman,21,57,3/16/2020,22,0,9,Muscat
14541,,Pakistan,30.3753,69.3451,3/16/2020,136,0,2,Balochistan
14542,,Panama,8.538,-80.7821,3/16/2020,55,1,0,Panama City
14543,,Papua New Guinea,-6.315,143.9555,3/16/2020,0,0,0,Port Moresby
14544,,Paraguay,-23.4425,-58.4438,3/16/2020,8,0,0,Asunción
14545,,Peru,-9.19,-75.0152,3/16/2020,86,0,0,Lima
14546,,Philippines,13,122,3/16/2020,142,12,2,Manila
14547,,Poland,51.9194,19.1451,3/16/2020,177,4,13,Warsaw
14548,,Portugal,39.3999,-8.2245,3/16/2020,331,0,3,Lisbon
14549,,Qatar,25.3548,51.1839,3/16/2020,439,0,4,Doha
14550,,Romania,45.9432,24.9668,3/16/2020,158,0,9,Jibert
14551,,Russia,60,90,3/16/2020,90,0,8,Russia
14552,,Rwanda,-1.9403,29.8739,3/16/2020,5,0,0,Kigali
14553,,Saint Lucia,13.9094,-60.9789,3/16/2020,2,0,0,Castries
14554,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/16/2020,1,0,0,Kingstown
14555,,San Marino,43.9424,12.4578,3/16/2020,109,7,4,San Marino
14556,,Saudi Arabia,24,45,3/16/2020,118,0,2,Riyadh
14557,,Senegal,14.4974,-14.4524,3/16/2020,24,0,2,Tambacounda
14558,,Serbia,44.0165,21.0059,3/16/2020,55,0,1,Maršić
14559,,Seychelles,-4.6796,55.492,3/16/2020,3,0,0,Cascade
14560,,Singapore,1.2833,103.8333,3/16/2020,243,0,109,Singapore
14561,,Slovakia,48.669,19.699,3/16/2020,63,0,0,Bratislava
14562,,Slovenia,46.1512,14.9955,3/16/2020,253,1,0,Ljubljana
14563,,Somalia,5.1521,46.1996,3/16/2020,1,0,0,Dhuusamareeb
14564,,South Africa,-30.5595,22.9375,3/16/2020,62,0,0,Pretoria
14565,,Spain,40,-4,3/16/2020,9942,342,530,Toledo
14566,,Sri Lanka,7,81,3/16/2020,28,0,1,Sri Jayawardenapura Kotte
14567,,Sudan,12.8628,30.2176,3/16/2020,1,1,0,Bara
14568,,Suriname,3.9193,-56.0278,3/16/2020,1,0,0,Amatopo
14569,,Sweden,63,16,3/16/2020,1103,6,1,Stockholm
14570,,Switzerland,46.8182,8.2275,3/16/2020,2200,14,4,Bern
14571,,Taiwan*,23.7,121,3/16/2020,67,1,20,Taiwan
14572,,Tanzania,-6.369,34.8888,3/16/2020,1,0,0,Nkonko
14573,,Thailand,15,101,3/16/2020,147,1,35,Bangkok
14574,,Togo,8.6195,0.8248,3/16/2020,1,0,0,Sotouboua
14575,,Trinidad and Tobago,10.6918,-61.2225,3/16/2020,4,0,0,Port of Spain
14576,,Tunisia,34,9,3/16/2020,20,0,0,Tunis
14577,,Turkey,38.9637,35.2433,3/16/2020,18,0,0,Ankara
14578,,Uganda,1,32,3/16/2020,0,0,0,Kiboga
14579,,Ukraine,48.3794,31.1656,3/16/2020,7,1,0,Kiev
14580,,United Arab Emirates,24,54,3/16/2020,98,0,23,Abu Dhabi
14581,Bermuda,United Kingdom,32.3078,-64.7505,3/16/2020,0,0,0,Bermuda
14582,Cayman Islands,United Kingdom,19.3133,-81.2546,3/16/2020,1,1,0,Cayman Islands
14583,Channel Islands,United Kingdom,49.3723,-2.3644,3/16/2020,6,0,0,Channel Islands
14584,Gibraltar,United Kingdom,36.1408,-5.3536,3/16/2020,1,0,1,Gibraltar
14585,Isle of Man,United Kingdom,54.2361,-4.5481,3/16/2020,0,0,0,Isle of Man
14586,Montserrat,United Kingdom,16.7425,-62.1874,3/16/2020,0,0,0,Montserrat
14587,,United Kingdom,55.3781,-3.436,3/16/2020,1543,65,20,United Kingdom
14588,,Uruguay,-32.5228,-55.7658,3/16/2020,29,0,0,Montevideo
14589,,United States,37.0902,-95.7129,3/16/2020,4661,100,17,"Washington, D.C."
14590,,Uzbekistan,41.3775,64.5853,3/16/2020,6,0,0,Tashkent
14591,,Venezuela,6.4238,-66.5897,3/16/2020,17,0,0,Bolívar
14592,,Vietnam,16,108,3/16/2020,61,0,16,Hanoi
14593,,Zambia,-15.4167,28.2833,3/16/2020,0,0,0,Lusaka
14594,,Zimbabwe,-20,30,3/16/2020,0,0,0,Harare
14595,Diamond Princess,Canada,0,0,3/16/2020,0,0,,Diamond Princess
14596,,Dominica,15.415,-61.371,3/16/2020,0,0,0,Roseau
14597,,Grenada,12.1165,-61.679,3/16/2020,0,0,,St. George's
14598,,Mozambique,-18.665695,35.529562,3/16/2020,0,0,,Cheringoma
14599,,Syria,34.802075,38.996815,3/16/2020,0,,,Damascus
14600,,Timor-Leste,-8.874217,125.727539,3/16/2020,0,0,,Manufahi
14601,,Belize,13.1939,-59.5432,3/16/2020,0,0,0,Belmopan
14602,,Laos,19.85627,102.495496,3/16/2020,0,0,,Vientiane
14603,,Libya,26.3351,17.228331,3/16/2020,0,0,0,Tripoli
14604,,Israel,31.9522,35.2332,3/16/2020,38,0,0,Jerusalem
14605,,Guinea-Bissau,11.8037,-15.1804,3/16/2020,0,0,0,Fulacunda
14606,,Mali,17.570692,-3.996166,3/16/2020,0,,0,Goundam
14607,,Saint Kitts and Nevis,17.357822,-62.782998,3/16/2020,0,0,0,Basseterre
14608,Northwest Territories,Canada,64.8255,-124.8457,3/16/2020,0,0,,Northwest Territories
14609,Yukon,Canada,64.2823,-135,3/16/2020,0,0,,Yukon
14610,,Kosovo,42.602636,20.902977,3/16/2020,0,0,0,Pristina
14611,,Burma,21.9162,95.956,3/16/2020,0,0,0,Sagang
14612,Anguilla,United Kingdom,18.2206,-63.0686,3/16/2020,0,0,0,Anguilla
14613,British Virgin Islands,United Kingdom,18.4207,-64.64,3/16/2020,0,0,0,British Virgin Islands
14614,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,3/16/2020,0,,0,Turks and Caicos Islands
14615,,Netherlands,0,0,3/16/2020,0,0,0,Amsterdam
14616,,Botswana,-22.3285,24.6849,3/16/2020,0,0,0,CKGR
14617,,Burundi,-3.3731,29.9189,3/16/2020,0,0,0,R.N.15
14618,,Sierra Leone,8.460555,-11.779889,3/16/2020,0,0,0,Bo
14619,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/16/2020,0,0,0,"Bonaire, Sint Eustatius and Saba"
14620,,Malawi,-13.254308,34.301525,3/16/2020,0,0,0,Nkhotakota
14621,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/16/2020,0,0,0,Falkland Islands (Malvinas)
14622,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/16/2020,0,0,0,Saint Pierre and Miquelon
14623,,South Sudan,6.877,31.307,3/16/2020,0,,,Akobo
14624,,Western Sahara,24.2155,-12.8858,3/16/2020,0,0,0,El Aaiún
14625,,Sao Tome and Principe,0.18636,6.613081,3/16/2020,0,0,0,st
14626,,Yemen,15.552727,48.516388,3/16/2020,0,0,,Sanaá
14627,,Comoros,-11.6455,43.3333,3/16/2020,0,0,0,Oichili
14628,,Tajikistan,38.861034,71.276093,3/16/2020,0,0,,Tavildara
14629,,Lesotho,-29.609988,28.233608,3/16/2020,0,0,0,Thaba-Tseka
14630,,Afghanistan,33,65,3/17/2020,22,0,1,Baghran
14631,,Albania,41.1533,20.1683,3/17/2020,55,1,0,E852
14632,,Algeria,28.0339,1.6596,3/17/2020,60,4,12,Timokten
14633,,Andorra,42.5063,1.5218,3/17/2020,39,0,1,Andorra la Vella
14634,,Angola,-11.2027,17.8739,3/17/2020,0,0,0,Luanda
14635,,Antigua and Barbuda,17.0608,-61.7964,3/17/2020,1,0,0,St. John's
14636,,Argentina,-38.4161,-63.6167,3/17/2020,68,2,3,Buenos Aires
14637,,Armenia,40.0691,45.0382,3/17/2020,78,0,1,Yerevan
14638,Australian Capital Territory,Australia,-35.4735,149.0124,3/17/2020,2,0,0,Australian Capital Territory
14639,New South Wales,Australia,-33.8688,151.2093,3/17/2020,210,4,4,New South Wales
14640,Northern Territory,Australia,-12.4634,130.8456,3/17/2020,1,0,0,Northern Territory
14641,Queensland,Australia,-28.0167,153.4,3/17/2020,78,0,8,Queensland
14642,South Australia,Australia,-34.9285,138.6007,3/17/2020,29,0,3,South Australia
14643,Tasmania,Australia,-41.4545,145.9707,3/17/2020,7,0,0,Tasmania
14644,Victoria,Australia,-37.8136,144.9631,3/17/2020,94,0,8,Victoria
14645,Western Australia,Australia,-31.9505,115.8605,3/17/2020,31,1,0,Western Australia
14646,,Austria,47.5162,14.5501,3/17/2020,1332,3,1,Vienna
14647,,Azerbaijan,40.1431,47.5769,3/17/2020,28,1,6,Agjabadi
14648,,Bahamas,25.0343,-77.3963,3/17/2020,1,0,0,Nassau
14649,,Bahrain,26.0275,50.55,3/17/2020,228,1,81,Manama
14650,,Bangladesh,23.685,90.3563,3/17/2020,10,0,3,Dhaka
14651,,Barbados,13.1939,-59.5432,3/17/2020,2,0,0,Bridgetown
14652,,Belarus,53.7098,27.9534,3/17/2020,36,0,3,Minsk
14653,,Belgium,50.8333,4,3/17/2020,1243,10,1,Brussels
14654,,Benin,9.3077,2.3158,3/17/2020,1,0,0,Porto-Novo
14655,,Bhutan,27.5142,90.4336,3/17/2020,1,0,0,Trongsa
14656,,Bolivia,-16.2902,-63.5887,3/17/2020,11,0,0,Bolivia
14657,,Bosnia and Herzegovina,43.9159,17.6791,3/17/2020,26,0,2,Sarajevo
14658,,Brazil,-14.235,-51.9253,3/17/2020,321,1,2,Brasília
14659,,Brunei,4.5353,114.7277,3/17/2020,56,0,0,Rambai
14660,,Bulgaria,42.7339,25.4858,3/17/2020,67,2,0,Sofia
14661,,Burkina Faso,12.2383,-1.5616,3/17/2020,15,0,0,Kadiogo
14662,,Cape Verde,16.5388,-23.0418,3/17/2020,0,0,0,Praia
14663,,Cambodia,11.55,104.9167,3/17/2020,33,0,1,Phnom Penh
14664,,Cameroon,3.848,11.5021,3/17/2020,10,0,,Yaounde
14665,Alberta,Canada,53.9333,-116.5765,3/17/2020,74,0,,Alberta
14666,British Columbia,Canada,49.2827,-123.1207,3/17/2020,103,4,,British Columbia
14667,Grand Princess,Canada,37.6489,-122.6655,3/17/2020,8,0,,Grand Princess
14668,Manitoba,Canada,53.7609,-98.8139,3/17/2020,8,0,,Manitoba
14669,New Brunswick,Canada,46.5653,-66.4619,3/17/2020,8,0,,New Brunswick
14670,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/17/2020,3,0,,Newfoundland and Labrador
14671,Nova Scotia,Canada,44.682,-63.7443,3/17/2020,7,0,,Nova Scotia
14672,Ontario,Canada,51.2538,-85.3232,3/17/2020,185,1,,Ontario
14673,Prince Edward Island,Canada,46.5107,-63.4168,3/17/2020,1,0,,Prince Edward Island
14674,Quebec,Canada,52.9399,-73.5491,3/17/2020,74,0,,Quebec
14675,Saskatchewan,Canada,52.9399,-106.4509,3/17/2020,7,0,,Saskatchewan
14676,,Central African Republic,6.6111,20.9394,3/17/2020,1,0,0,Ippy
14677,,Chad,15.4542,18.7322,3/17/2020,0,0,0,Borkou
14678,,Chile,-35.6751,-71.543,3/17/2020,201,0,0,Maule
14679,Anhui,China,31.8257,117.2264,3/17/2020,990,6,984,Anhui
14680,Beijing,China,40.1824,116.4142,3/17/2020,456,8,369,Beijing
14681,Chongqing,China,30.0572,107.874,3/17/2020,576,6,570,Chongqing
14682,Fujian,China,26.0789,117.9874,3/17/2020,296,1,295,Fujian
14683,Gansu,China,37.8099,101.0583,3/17/2020,133,2,91,Gansu
14684,Guangdong,China,23.3417,113.4244,3/17/2020,1364,8,1307,Guangdong
14685,Guangxi,China,23.8298,108.7881,3/17/2020,253,2,248,Guangxi
14686,Guizhou,China,26.8154,106.8748,3/17/2020,147,2,144,Guizhou
14687,Hainan,China,19.1959,109.7453,3/17/2020,168,6,161,Hainan
14688,Hebei,China,39.549,116.1306,3/17/2020,318,6,310,Hebei
14689,Heilongjiang,China,47.862,127.7615,3/17/2020,482,13,,Heilongjiang
14690,Henan,China,33.882,113.614,3/17/2020,1273,22,,Henan
14691,Hong Kong,China,22.3,114.2,3/17/2020,162,4,88,Hong Kong
14692,Hubei,China,30.9756,112.2707,3/17/2020,67799,3111,56003,Hubei
14693,Hunan,China,27.6104,111.7088,3/17/2020,1018,4,1014,Hunan
14694,Inner Mongolia,China,44.0935,113.9448,3/17/2020,75,1,73,Inner Mongolia
14695,Jiangsu,China,32.9711,119.455,3/17/2020,631,0,631,Jiangsu
14696,Jiangxi,China,27.614,115.7221,3/17/2020,935,1,934,Jiangxi
14697,Jilin,China,43.6661,126.1923,3/17/2020,93,1,92,Jilin
14698,Liaoning,China,41.2956,122.6085,3/17/2020,125,1,120,Liaoning
14699,Macau,China,22.1667,113.55,3/17/2020,12,0,10,Macau
14700,Ningxia,China,37.2692,106.1655,3/17/2020,75,0,75,Ningxia
14701,Qinghai,China,35.7452,95.9956,3/17/2020,18,0,18,Qinghai
14702,Shaanxi,China,35.1917,108.8701,3/17/2020,246,3,236,Shaanxi
14703,Shandong,China,36.3427,118.1498,3/17/2020,761,7,746,Shandong
14704,Shanghai,China,31.202,121.4491,3/17/2020,358,3,,Shanghai
14705,Shanxi,China,37.5777,112.2922,3/17/2020,133,0,133,Shanxi
14706,Sichuan,China,30.6171,102.7103,3/17/2020,540,3,520,Sichuan
14707,Tianjin,China,39.3054,117.323,3/17/2020,136,3,133,Tianjin
14708,Tibet,China,31.6927,88.0924,3/17/2020,1,0,1,Tibet
14709,Xinjiang,China,41.1129,85.2401,3/17/2020,76,3,73,Xinjiang
14710,Yunnan,China,24.974,101.487,3/17/2020,176,2,,Yunnan
14711,Zhejiang,China,29.1832,120.0934,3/17/2020,1232,1,1216,Zhejiang
14712,,Colombia,4.5709,-74.2973,3/17/2020,65,0,1,Cundinamarca
14713,,Congo (Brazzaville),-4.0383,21.7587,3/17/2020,1,0,0,Kasai
14714,,Congo (Kinshasa),-4.0383,21.7587,3/17/2020,3,0,0,Kasai
14715,,Costa Rica,9.7489,-83.7534,3/17/2020,41,0,0,San José
14716,,Cote d'Ivoire,7.54,-5.5471,3/17/2020,5,0,1,Cote d'Ivoire
14717,,Croatia,45.1,15.2,3/17/2020,65,0,4,Jezerane
14718,,Diamond Princess,35.4437,139.638,3/17/2020,706,7,325,Diamond Princess
14719,,Cuba,22,-80,3/17/2020,5,0,0,Havana
14720,,Cyprus,35.1264,33.4299,3/17/2020,46,0,0,Nicosia
14721,,Czech Republic,49.8175,15.473,3/17/2020,396,0,,Prague
14722,Faroe Islands,Denmark,61.8926,-6.9118,3/17/2020,47,0,0,Faroe Islands
14723,Greenland,Denmark,71.7069,-42.6043,3/17/2020,1,0,0,Greenland
14724,,Denmark,56.2639,9.5018,3/17/2020,977,4,1,Copenhagen
14725,,Djibouti,11.8251,42.5903,3/17/2020,0,0,0,Djibouti
14726,,Dominican Republic,18.7357,-70.1627,3/17/2020,21,1,0,Yamasá
14727,,Ecuador,-1.8312,-78.1834,3/17/2020,58,2,0,Quito
14728,,Egypt,26,30,3/17/2020,196,4,32,Cairo
14729,,El Salvador,13.7942,-88.8965,3/17/2020,0,0,0,San Salvador
14730,,Equatorial Guinea,1.5,10,3/17/2020,1,0,0,Mbini
14731,,Eritrea,15.1794,39.7823,3/17/2020,0,0,0,Asmara
14732,,Estonia,58.5953,25.0136,3/17/2020,225,0,1,Tallinn
14733,,Eswatini,-26.5225,31.4659,3/17/2020,1,0,0,Eswatini
14734,,Ethiopia,9.145,40.4897,3/17/2020,5,0,0,Aneno
14735,,Fiji,-17.7134,178.065,3/17/2020,0,0,0,Navosa
14736,,Finland,64,26,3/17/2020,321,0,10,Helsinki
14737,French Guiana,France,3.9339,-53.1258,3/17/2020,11,0,0,French Guiana
14738,French Polynesia,France,-17.6797,149.4068,3/17/2020,3,0,0,French Polynesia
14739,Guadeloupe,France,16.25,-61.5833,3/17/2020,18,0,0,Guadeloupe
14740,Mayotte,France,-12.8275,45.1662,3/17/2020,1,0,0,Mayotte
14741,New Caledonia,France,-20.9043,165.618,3/17/2020,0,0,0,New Caledonia
14742,Reunion,France,-21.1351,55.2471,3/17/2020,9,0,0,Reunion
14743,Saint Barthelemy,France,17.9,-62.8333,3/17/2020,3,0,0,Saint Barthelemy
14744,St Martin,France,18.0708,-63.0501,3/17/2020,2,0,0,St Martin
14745,Martinique,France,14.6415,-61.0242,3/17/2020,16,1,0,Martinique
14746,,France,46.2276,2.2137,3/17/2020,7652,148,12,Paris
14747,,Gabon,-0.8037,11.6094,3/17/2020,1,0,0,Lolo-Bouenguidi
14748,,Gambia,13.4432,-15.3101,3/17/2020,1,0,0,Banjul
14749,,Georgia,42.3154,43.3569,3/17/2020,34,0,1,Imereti
14750,,Germany,51,9,3/17/2020,9257,24,67,Berlin
14751,,Ghana,7.9465,-1.0232,3/17/2020,7,0,0,Pru
14752,,Greece,39.0742,21.8243,3/17/2020,387,5,8,Fournas
14753,,Guatemala,15.7835,-90.2308,3/17/2020,6,1,0,Chisec
14754,,Guinea,9.9456,-9.6966,3/17/2020,1,0,0,Conakry
14755,,Guyana,5,-58.75,3/17/2020,7,1,0,Georgetown
14756,,Haiti,18.9712,-72.2852,3/17/2020,0,0,0,Durocher
14757,,Vatican City,41.9029,12.4534,3/17/2020,1,0,0,Vatican City
14758,,Honduras,15.2,-86.2419,3/17/2020,8,0,0,Gualaco
14759,,Hungary,47.1625,19.5033,3/17/2020,50,1,2,erdészet
14760,,Iceland,64.9631,-19.0208,3/17/2020,220,1,0,Skagafjörður
14761,,India,21,78,3/17/2020,142,3,14,New Delhi
14762,,Indonesia,-0.7893,113.9213,3/17/2020,172,5,8,Jakarta
14763,,Iran,32,53,3/17/2020,16169,988,5389,Tehran
14764,,Iraq,33,44,3/17/2020,154,11,32,Fallujah
14765,,Ireland,53.1424,-7.6921,3/17/2020,223,2,5,Dublin
14766,,Israel,31,35,3/17/2020,250,0,11,Jerusalem
14767,,Italy,43,12,3/17/2020,31506,2503,2941,Rome
14768,,Jamaica,18.1096,-77.2975,3/17/2020,12,0,2,Summerfield
14769,,Japan,36,138,3/17/2020,878,29,144,Hiraide
14770,,Jordan,31.24,36.51,3/17/2020,34,0,1,Amman
14771,,Kazakhstan,48.0196,66.9237,3/17/2020,33,0,0,Astana
14772,,Kenya,-0.0236,37.9062,3/17/2020,3,0,0,Tumbura
14773,,"Korea, South",36,128,3/17/2020,8320,81,1407,Gyeongsangbuk-do
14774,,Kuwait,29.5,47.75,3/17/2020,130,0,9,Kuwait City
14775,,Kyrgyzstan,41.2044,74.7661,3/17/2020,0,0,0,Bishkek
14776,,Latvia,56.8796,24.6032,3/17/2020,49,0,1,LV-5015
14777,,Lebanon,33.8547,35.8623,3/17/2020,120,3,3,Zahlé
14778,,Liberia,6.4281,-9.4295,3/17/2020,1,0,0,Monrovia
14779,,Liechtenstein,47.14,9.55,3/17/2020,7,0,0,Vaduz
14780,,Lithuania,55.1694,23.8813,3/17/2020,25,0,1,Vilnius
14781,,Luxembourg,49.8153,6.1296,3/17/2020,140,1,0,Luxembourg
14782,,Madagascar,-18.7669,46.8691,3/17/2020,0,0,0,Miarinarivo
14783,,Malaysia,2.5,112.5,3/17/2020,673,2,49,Sarawak
14784,,Maldives,3.2028,73.2207,3/17/2020,13,0,0,Malé
14785,,Malta,35.9375,14.3754,3/17/2020,38,0,2,Mgarr
14786,,Mauritania,21.0079,10.9408,3/17/2020,1,0,0,Arlit
14787,,Mauritius,-20.2,57.5,3/17/2020,0,0,0,Port Louis
14788,,Mexico,23.6345,-102.5528,3/17/2020,93,0,4,Zacatecas
14789,,Moldova,47.4116,28.3699,3/17/2020,30,0,1,Chisinau
14790,,Monaco,43.7333,7.4167,3/17/2020,7,0,0,Monaco
14791,,Mongolia,46.8625,103.8467,3/17/2020,5,0,0,Burd
14792,,Montenegro,42.5,19.3,3/17/2020,2,0,0,E80
14793,,Morocco,31.7917,-7.0926,3/17/2020,38,2,1,Rabat
14794,,Namibia,-22.9576,18.4904,3/17/2020,2,0,0,Windhoek
14795,,Nepal,28.1667,84.25,3/17/2020,1,0,1,Kathmandu
14796,Aruba,Netherlands,12.5186,-70.0358,3/17/2020,3,0,0,Aruba
14797,Curacao,Netherlands,12.1696,-68.99,3/17/2020,3,0,0,Curacao
14798,Sint Maarten,Netherlands,18.0425,-63.0548,3/17/2020,0,0,0,Sint Maarten
14799,,Netherlands,52.1326,5.2913,3/17/2020,1705,43,0,Amsterdam
14800,,New Zealand,-40.9006,174.886,3/17/2020,12,0,0,Wellington
14801,,Nicaragua,12.8654,-85.2072,3/17/2020,0,0,0,Matagalpa
14802,,Niger,17.6078,8.0817,3/17/2020,0,0,0,Tchirozerine
14803,,Nigeria,9.082,8.6753,3/17/2020,3,0,0,Abuja
14804,,North Macedonia,41.6086,21.7453,3/17/2020,26,0,1,Vojnica
14805,,Norway,60.472,8.4689,3/17/2020,1463,3,1,Hol
14806,,Oman,21,57,3/17/2020,24,0,9,Muscat
14807,,Pakistan,30.3753,69.3451,3/17/2020,236,0,2,Balochistan
14808,,Panama,8.538,-80.7821,3/17/2020,69,1,0,Panama City
14809,,Papua New Guinea,-6.315,143.9555,3/17/2020,0,0,0,Port Moresby
14810,,Paraguay,-23.4425,-58.4438,3/17/2020,9,0,0,Asunción
14811,,Peru,-9.19,-75.0152,3/17/2020,117,0,1,Lima
14812,,Philippines,13,122,3/17/2020,187,12,5,Manila
14813,,Poland,51.9194,19.1451,3/17/2020,238,5,13,Warsaw
14814,,Portugal,39.3999,-8.2245,3/17/2020,448,1,3,Lisbon
14815,,Qatar,25.3548,51.1839,3/17/2020,439,0,4,Doha
14816,,Romania,45.9432,24.9668,3/17/2020,184,0,16,Jibert
14817,,Russia,60,90,3/17/2020,114,0,8,Russia
14818,,Rwanda,-1.9403,29.8739,3/17/2020,7,0,0,Kigali
14819,,Saint Lucia,13.9094,-60.9789,3/17/2020,2,0,0,Castries
14820,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/17/2020,1,0,0,Kingstown
14821,,San Marino,43.9424,12.4578,3/17/2020,109,7,4,San Marino
14822,,Saudi Arabia,24,45,3/17/2020,171,0,6,Riyadh
14823,,Senegal,14.4974,-14.4524,3/17/2020,26,0,2,Tambacounda
14824,,Serbia,44.0165,21.0059,3/17/2020,65,0,1,Maršić
14825,,Seychelles,-4.6796,55.492,3/17/2020,4,0,0,Cascade
14826,,Singapore,1.2833,103.8333,3/17/2020,266,0,114,Singapore
14827,,Slovakia,48.669,19.699,3/17/2020,72,0,0,Bratislava
14828,,Slovenia,46.1512,14.9955,3/17/2020,275,1,0,Ljubljana
14829,,Somalia,5.1521,46.1996,3/17/2020,1,0,0,Dhuusamareeb
14830,,South Africa,-30.5595,22.9375,3/17/2020,62,0,0,Pretoria
14831,,Spain,40,-4,3/17/2020,11748,533,1028,Toledo
14832,,Sri Lanka,7,81,3/17/2020,44,0,1,Sri Jayawardenapura Kotte
14833,,Sudan,12.8628,30.2176,3/17/2020,1,1,0,Bara
14834,,Suriname,3.9193,-56.0278,3/17/2020,1,0,0,Amatopo
14835,,Sweden,63,16,3/17/2020,1190,7,1,Stockholm
14836,,Switzerland,46.8182,8.2275,3/17/2020,2700,27,4,Bern
14837,,Taiwan*,23.7,121,3/17/2020,77,1,22,Taiwan
14838,,Tanzania,-6.369,34.8888,3/17/2020,1,0,0,Nkonko
14839,,Thailand,15,101,3/17/2020,177,1,41,Bangkok
14840,,Togo,8.6195,0.8248,3/17/2020,1,0,0,Sotouboua
14841,,Trinidad and Tobago,10.6918,-61.2225,3/17/2020,5,0,0,Port of Spain
14842,,Tunisia,34,9,3/17/2020,24,0,0,Tunis
14843,,Turkey,38.9637,35.2433,3/17/2020,47,1,0,Ankara
14844,,Uganda,1,32,3/17/2020,0,0,0,Kiboga
14845,,Ukraine,48.3794,31.1656,3/17/2020,14,2,0,Kiev
14846,,United Arab Emirates,24,54,3/17/2020,98,0,23,Abu Dhabi
14847,Bermuda,United Kingdom,32.3078,-64.7505,3/17/2020,0,0,0,Bermuda
14848,Cayman Islands,United Kingdom,19.3133,-81.2546,3/17/2020,1,1,0,Cayman Islands
14849,Channel Islands,United Kingdom,49.3723,-2.3644,3/17/2020,6,0,0,Channel Islands
14850,Gibraltar,United Kingdom,36.1408,-5.3536,3/17/2020,3,0,1,Gibraltar
14851,Isle of Man,United Kingdom,54.2361,-4.5481,3/17/2020,0,0,0,Isle of Man
14852,Montserrat,United Kingdom,16.7425,-62.1874,3/17/2020,0,0,0,Montserrat
14853,,United Kingdom,55.3781,-3.436,3/17/2020,1950,81,52,United Kingdom
14854,,Uruguay,-32.5228,-55.7658,3/17/2020,50,0,0,Montevideo
14855,,United States,37.0902,-95.7129,3/17/2020,6437,134,17,"Washington, D.C."
14856,,Uzbekistan,41.3775,64.5853,3/17/2020,10,0,0,Tashkent
14857,,Venezuela,6.4238,-66.5897,3/17/2020,33,0,0,Bolívar
14858,,Vietnam,16,108,3/17/2020,66,0,16,Hanoi
14859,,Zambia,-15.4167,28.2833,3/17/2020,0,0,0,Lusaka
14860,,Zimbabwe,-20,30,3/17/2020,0,0,0,Harare
14861,Diamond Princess,Canada,0,0,3/17/2020,0,0,,Diamond Princess
14862,,Dominica,15.415,-61.371,3/17/2020,0,0,0,Roseau
14863,,Grenada,12.1165,-61.679,3/17/2020,0,0,,St. George's
14864,,Mozambique,-18.665695,35.529562,3/17/2020,0,0,,Cheringoma
